first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(^-^)	20	-19.742656326293947	20	-20.58316926956177	20	-21.023076343536378	20	-20.64184350967407	20	-20.71678009033203	20	-21.80354404449463	0.38150846373857383	0.1646167578555648	0.10602903997909002	0.15523589333843285	0.1440282227746133	0.04858162231372502	HP	0.38150846373857383	6	False	37.0	LP	0.0	17.0	1.0	0.0	4.0	15.0	False
(^.^)	20	-20.532876110076906	20	-20.718176555633544	20	-21.493499183654784	20	-21.018624782562256	20	-21.204917240142823	20	-22.024774742126464	0.2805556083959805	0.23310092333819718	0.10735583514772219	0.17260802635943864	0.14326998004881342	0.06310962670984804	HP	0.2805556083959805	6	False	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	False
(^^)	20	-22.008107566833495	20	-22.418159008026123	20	-22.961429500579833	20	-22.5185076713562	20	-22.790311431884767	20	-23.51566457748413	0.3004647815759244	0.19939327015857636	0.11581668205334601	0.18035559739700716	0.13743164725606039	0.06653802155908575	HP	0.3004647815759244	5	False	2.0	LP	0.0	2.0	0.0	0.0	0.0	0.0	False
(^_^)	20	-18.734811353683472	20	-19.255810451507568	20	-19.793796348571778	20	-19.337539768218996	20	-19.49389514923096	20	-20.416641330718996	0.3182504753721722	0.18901750566168787	0.11037169733479046	0.17418366989683007	0.14897148854609055	0.05920516318842899	HP	0.3182504753721722	6	False	44.0	NB	7.0	8.0	0.0	0.0	0.0	29.0	False
(^_^;)	20	-23.30218744277954	20	-23.712321186065672	20	-23.860926723480226	20	-23.239563369750975	20	-23.499719429016114	20	-24.761580657958984	0.22971349507291602	0.1524290307420255	0.13137995935969285	0.24455908394767514	0.18853824406470687	0.05338018681298351	HN-S	0.24455908394767514	7	False	2.0	NB	0.0	0.0	0.0	0.0	0.0	2.0	False
(^_~)	20	-26.288943386077882	20	-26.710096740722655	20	-27.34365005493164	20	-26.84516315460205	20	-27.146530437469483	20	-28.26922082901001	0.3184539139631647	0.20899794361733193	0.11091577156709816	0.18259270175616926	0.13508317718659746	0.04395649190963864	HP	0.3184539139631647	6	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(^_−)	20	-28.148964500427248	20	-29.08927164077759	20	-30.064551639556885	20	-29.453092288970947	20	-29.354822826385497	20	-30.82726764678955	0.4592872081120049	0.17935527221088512	0.06763249758100276	0.1246547544407082	0.13752660841795208	0.0315436592374471	HP	0.4592872081120049	6	False	3.0	NB	0.0	1.0	0.0	0.0	0.0	2.0	False
(^o^)	20	-18.893359184265137	20	-19.251851177215578	20	-19.63565969467163	20	-19.297962379455566	20	-19.455133819580077	20	-20.334930515289308	0.27406718601372	0.19149875126874016	0.13046079632838767	0.18286900659489613	0.15627208856561078	0.0648321712286452	HP	0.27406718601372	6	True	9.0	HP	7.0	1.0	0.0	0.0	0.0	1.0	True
(^ω^)	20	-23.210909271240233	20	-23.55609588623047	20	-23.423567008972167	20	-23.08753709793091	20	-23.365923118591308	20	-25.014506816864014	0.21418160781526188	0.15165946942187453	0.1731514338966611	0.242304806134231	0.18342583969124887	0.03527684304072263	HN-S	0.242304806134231	6	True	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	False
(^‿^)	20	-25.562923908233643	20	-25.32249755859375	20	-25.822914791107177	20	-25.780471515655517	20	-25.766511154174804	20	-26.78087615966797	0.20165463467653433	0.25646260242330055	0.15548754344511584	0.1622289967691594	0.16450965457038508	0.05965656811550479	LP	0.25646260242330055	6	True	16.0	LP	1.0	10.0	0.0	0.0	0.0	5.0	True
(^▽^)	20	-24.41481876373291	20	-23.993434143066406	20	-24.865025520324707	20	-24.443055152893066	20	-24.65902099609375	20	-25.10436143875122	0.18454066234684022	0.2812529527100394	0.11764399524505825	0.1794027793826225	0.14455609009183276	0.09260352022360684	LP	0.2812529527100394	6	True	17.0	NB	5.0	3.0	0.0	0.0	0.0	9.0	False
(^・ω・^)	20	-23.851865005493163	20	-24.174253273010255	20	-24.35837879180908	20	-24.289309120178224	20	-24.29805326461792	20	-26.1171012878418	0.26906580568710237	0.1949158082903307	0.1621370871188356	0.17373164973067975	0.17221913754143187	0.02793051163161976	HP	0.26906580568710237	8	False	2.0	LP	0.0	2.0	0.0	0.0	0.0	0.0	False
(__)	20	-18.713663482666014	20	-17.97681427001953	20	-16.638637161254884	20	-16.787150430679322	20	-17.53740210533142	20	-18.305969190597533	0.044120493311214454	0.09218280238847475	0.35140896823089807	0.3029105136599713	0.1430487888416613	0.06632843356778007	HN-D	0.35140896823089807	3	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(`_´)	20	-35.50901546478271	20	-37.45595722198486	20	-37.1750394821167	20	-36.13987216949463	20	-36.28393840789795	20	-38.217956352233884	0.4182019578186315	0.059681537103414055	0.079038924885206	0.22254020097123894	0.19268207009624952	0.02785530912525983	HP	0.4182019578186315	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(`ε´)	20	-39.86087207794189	20	-42.13445205688477	20	-40.79097957611084	20	-40.410477256774904	20	-40.78513507843017	20	-43.068074226379395	0.39810099685027306	0.04098170530627579	0.15705534134080323	0.2297749967706796	0.15797593851253375	0.016111021219434443	HP	0.39810099685027306	7	True	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(`⇧´)	20	-44.768317794799806	20	-46.46278800964355	20	-45.61179809570312	20	-45.49195461273193	20	-45.66492614746094	20	-46.9095380783081	0.381046050469769	0.06999683455288506	0.16393006997449758	0.18480171089700895	0.15544809513229182	0.044777238973547524	HP	0.381046050469769	7	False	2.0	HP	2.0	0.0	0.0	0.0	0.0	0.0	True
(`∀´)	20	-30.108024883270264	20	-32.76488494873047	20	-32.54350910186768	20	-32.3804126739502	20	-31.323630809783936	20	-33.73547410964966	0.6313515867866193	0.044300804260220955	0.05527820338209356	0.06507074785497442	0.1872148655146323	0.016783792201459518	HP	0.6313515867866193	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(`⌒´)	20	-44.768317794799806	20	-46.46278800964355	20	-45.61179809570312	20	-45.49195461273193	20	-45.66492614746094	20	-46.9095380783081	0.381046050469769	0.06999683455288506	0.16393006997449758	0.18480171089700895	0.15544809513229182	0.044777238973547524	HP	0.381046050469769	7	False	7.0	HP	7.0	0.0	0.0	0.0	0.0	0.0	True
(`⌒´メ)	20	-56.06608409881592	20	-58.753479957580566	20	-57.26886882781982	20	-57.15616569519043	20	-57.40794067382812	20	-59.188853645324706	0.49751276893785434	0.033859694821411435	0.14943126085364183	0.1672583505147895	0.1300299290557279	0.021907995816574884	HP	0.49751276893785434	8	False	5.0	HP	5.0	0.0	0.0	0.0	0.0	0.0	True
(`◇´)	20	-32.28176345825195	20	-33.31626424789429	20	-33.70262365341186	20	-33.51913824081421	20	-32.454590225219725	20	-35.15826759338379	0.3591090379263865	0.12762870156919892	0.08672705377390315	0.10419366038410015	0.3021124509536124	0.020229095392798886	HP	0.3591090379263865	7	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(`へ´)	20	-33.255595970153806	20	-37.0299617767334	20	-35.77171726226807	20	-35.5356502532959	20	-35.122439765930174	20	-38.68550434112549	0.7326023631542969	0.01681442702647205	0.0591739720524304	0.07492958402951055	0.1132682931539541	0.0032113605833359714	HP	0.7326023631542969	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(`・ω・´)	20	-26.739872455596924	20	-30.172884941101074	20	-30.417473316192627	20	-29.03248357772827	20	-28.44219970703125	20	-30.661734962463377	0.7349490623957581	0.023731154207726972	0.018582129389397996	0.07423161011720016	0.1339509840704274	0.014555059819489317	HP	0.7349490623957581	9	True	2.0	LN	0.0	0.0	0.0	0.0	1.0	1.0	False
(`・∀・´)	20	-35.133530616760254	20	-37.601494026184085	20	-37.76494655609131	20	-36.49824886322021	20	-36.00837745666504	20	-38.25628871917725	0.5338606928983676	0.04524859051316542	0.03842541120536237	0.13637612367886753	0.22258033448329106	0.02350884722094606	HP	0.5338606928983676	9	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(o>ω<o)	20	-42.29884796142578	20	-45.563452339172365	20	-44.83698272705078	20	-44.58943824768066	20	-44.16421813964844	20	-47.79102745056152	0.7260107184257741	0.027742357605007265	0.05736475054950359	0.0734771513668444	0.11241468744761988	0.002990334605250653	HP	0.7260107184257741	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(o^^o)	20	-31.197876834869383	20	-31.55426940917969	20	-32.38060941696167	20	-31.59382019042969	20	-31.13591613769531	20	-33.188101863861085	0.25771416297204974	0.18045086072969663	0.07897398490248066	0.1734531821981421	0.2741873885543876	0.03522042064324318	LN	0.2741873885543876	7	False	12.0	NB	1.0	3.0	0.0	0.0	0.0	8.0	False
(o^_^o)	20	-31.41113634109497	20	-31.919981384277342	20	-32.36162633895874	20	-31.73980188369751	20	-31.48974494934082	20	-33.97270965576172	0.2695992080620473	0.1620802200878971	0.10421399649995407	0.19408008806968965	0.24921795461448312	0.020808532665928713	HP	0.2695992080620473	8	False	6.0	NB	0.0	1.0	0.0	0.0	0.0	5.0	False
(o^▽^o)	20	-32.762836933135986	20	-32.62184181213379	20	-33.83930826187134	20	-33.047894382476805	20	-32.785809230804446	20	-34.811509895324704	0.22986490037730575	0.2646708206694852	0.07833703016381327	0.17285175114702825	0.22464456656708695	0.02963093107528057	LP	0.2646708206694852	8	False	2.0	HP	1.0	0.0	0.0	0.0	0.0	1.0	False
(o_o)	20	-24.565791511535643	20	-25.95603542327881	20	-25.42670488357544	20	-24.42501792907715	20	-24.53494520187378	20	-26.981140518188475	0.2535742925722513	0.06314369080304494	0.10720506282876321	0.29190559053400356	0.2615180110662278	0.022653352195709343	HN-S	0.29190559053400356	6	False	24.0	NB	0.0	0.0	0.0	0.0	4.0	20.0	False
(o°ω°o)	20	-34.24400415420532	20	-36.75932674407959	20	-35.63878288269043	20	-35.30692729949951	20	-35.584798622131345	20	-38.87443656921387	0.5139914842098054	0.04154944267102594	0.12741225978346168	0.17755555615010446	0.13447956167745387	0.005011695508148515	HP	0.5139914842098054	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(~^▽^)~	20	-34.44384183883667	20	-34.2936469078064	20	-35.97683830261231	20	-35.492991828918456	20	-35.608810138702395	20	-36.04296646118164	0.3084335211890758	0.3584184865984189	0.06658703346512286	0.10802431488075014	0.09621045482539535	0.062326189041237	LP	0.3584184865984189	8	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
( *▽)	20	-31.68693790435791	20	-32.029860210418704	20	-34.067620849609376	20	-32.62863988876343	20	-32.75382471084595	20	-33.385400390625	0.36775698699803355	0.2609946874597294	0.03401288465821336	0.14341182325021723	0.12653710080050423	0.06728651683330213	HP	0.36775698699803355	6	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(¬_¬)	20	-23.634668922424318	20	-24.40177116394043	20	-24.599913024902342	20	-23.596844387054443	20	-23.925579452514647	20	-25.634450817108153	0.26548132584934175	0.12327803615246043	0.10111923852353268	0.27571536236703953	0.19846920952132488	0.03593682758630078	HN-S	0.27571536236703953	6	True	15.0	HN-D	0.0	0.0	10.0	0.0	1.0	4.0	False
(¬_¬;)	20	-31.3074857711792	20	-31.84745569229126	20	-31.94924125671387	20	-30.933620929718018	20	-31.11766061782837	20	-33.59852809906006	0.20522615733972643	0.1195987818754104	0.10802439616741537	0.298263528351684	0.248126260353615	0.020760875912148757	HN-S	0.298263528351684	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(¬‿¬)	20	-24.318177127838133	20	-24.598231410980226	20	-25.32554292678833	20	-24.667228507995606	20	-24.44115285873413	20	-26.212823009490968	0.2590045540977046	0.19574080523569515	0.09458319768731753	0.18269064625383175	0.229033874005828	0.03894692271962291	HP	0.2590045540977046	6	True	22.0	NB	0.0	0.0	1.0	1.0	3.0	17.0	False
(¬､¬)	20	-29.62588224411011	20	-28.9439359664917	20	-30.17265510559082	20	-28.98362798690796	20	-29.522121715545655	20	-30.050898265838622	0.13849661954340084	0.27390797582392495	0.08016388135165645	0.2632489532907846	0.15363911546440193	0.09054345452583115	LP	0.27390797582392495	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(¯_¯)	20	-26.10429096221924	20	-26.938901138305663	20	-27.709932136535645	20	-26.839143180847167	20	-26.727077674865722	20	-28.141019344329834	0.3595462949643333	0.15605878586944338	0.07218279856797136	0.17242989123272362	0.19287768513167775	0.04690454423385057	HP	0.3595462949643333	8	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(¯`·._.·(¯)	20	-62.21986770629883	20	-63.27460498809815	20	-63.72320404052734	20	-62.765071868896484	20	-62.93985576629639	20	-64.4539945602417	0.3643998872381767	0.12691461964858547	0.08103778454025673	0.21125114647917678	0.177374585025076	0.039021977068728474	HP	0.3643998872381767	13	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(¯`·._.·(¯)___)	20	-73.22226371765137	20	-74.27036552429199	20	-75.2634765625	20	-73.96185569763183	20	-74.21684379577637	20	-75.53715667724609	0.41212677306096057	0.1444927303055463	0.053523358108286845	0.19671166431119438	0.1524369282876176	0.04070854592639427	HP	0.41212677306096057	16	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(¯`・.¸)	20	-47.90618114471435	20	-47.238311767578125	20	-49.458024215698245	20	-48.27635593414307	20	-48.478644943237306	20	-49.10728492736816	0.21197468211787807	0.4133671663709431	0.0449083511813809	0.14639260004945187	0.11958208568380999	0.0637751145965359	LP	0.4133671663709431	10	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(¯`・.｡)	20	-47.44446792602539	20	-46.918220138549806	20	-48.390123176574704	20	-48.07378940582275	20	-47.78902378082275	20	-48.66933135986328	0.21662461499696384	0.3666522159260347	0.0841424099760639	0.11545080297572002	0.15348611638876583	0.06364383973645171	LP	0.3666522159260347	9	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(¯³¯)	20	-27.971350860595702	20	-27.490037155151366	20	-28.725092124938964	20	-28.307035446166992	20	-28.056092071533204	20	-28.97778673171997	0.19654399289896254	0.31804726192199945	0.09249411532121106	0.14049918711764997	0.18057479663915693	0.07184064610102013	LP	0.31804726192199945	8	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(¯―¯٥)	20	-49.140442848205566	20	-48.12816257476807	20	-49.599317932128905	20	-48.320593643188474	20	-48.534829711914064	20	-49.52126960754394	0.10905491505726123	0.30010482691219875	0.06892207229306067	0.24757183151459522	0.19982953927721067	0.07451681494567351	LP	0.30010482691219875	9	True	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(¯‿¯)	20	-29.989677715301514	20	-29.299029731750487	20	-30.127530002593993	20	-29.654581165313722	20	-29.728554821014406	20	-31.135752868652343	0.14533658995323107	0.2899476373791683	0.1266212155523251	0.20319150573650294	0.1887031709938169	0.04619988038495568	LP	0.2899476373791683	8	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	True
(¯▽¯)	20	-23.862530136108397	20	-24.422623348236083	20	-25.74867191314697	20	-25.125418186187744	20	-24.461993789672853	20	-25.523806858062745	0.3643451705317667	0.20809786562840774	0.05525505956074853	0.10304993112016352	0.20006414406221187	0.0691878290967018	HP	0.3643451705317667	8	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(¯︎_¯︎)	20	-26.10429096221924	20	-26.938901138305663	20	-27.709932136535645	20	-26.839143180847167	20	-26.730056381225587	20	-28.146391677856446	0.35984315922002413	0.1561876379142565	0.07224239727075506	0.1725722603018437	0.1924627923744832	0.04669175291863746	HP	0.35984315922002413	8										
(¯︵¯)	20	-33.777683353424074	20	-32.832110500335695	20	-34.379521465301515	20	-33.72430257797241	20	-33.726442432403566	20	-34.528103828430176	0.14921660358963684	0.3841264590357523	0.08174142030020325	0.15739833238090034	0.1570618829666662	0.07045530172684115	LP	0.3841264590357523	8	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(¯︿¯)	20	-37.810079193115236	20	-38.18980884552002	20	-39.01780319213867	20	-38.16104278564453	20	-38.032966232299806	20	-39.168491744995116	0.2670793062626906	0.1826946151263462	0.07982379496077474	0.18802633803874425	0.2137182593054234	0.06865768630602075	HP	0.2670793062626906	8	False	3.0	LN	0.0	0.0	0.0	0.0	3.0	0.0	False
(¯﹃¯)	20	-33.11026172637939	20	-33.701611042022705	20	-35.033131980895995	20	-34.23248176574707	20	-34.03882751464844	20	-35.103048133850095	0.391120333541899	0.21651632644123778	0.05717661673924609	0.12733166677380262	0.15453946224533935	0.05331559425847522	HP	0.391120333541899	8	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(¯﹏¯)	20	-26.10429096221924	20	-26.938901138305663	20	-27.709932136535645	20	-26.839143180847167	20	-26.730056381225587	20	-28.146391677856446	0.35984315922002413	0.1561876379142565	0.07224239727075506	0.1725722603018437	0.1924627923744832	0.04669175291863746	HP	0.35984315922002413	8	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(°	20	-18.92813596725464	20	-19.22212028503418	20	-19.421259212493897	20	-19.269258308410645	20	-19.543657493591308	20	-20.377423763275146	0.26027619090795734	0.1939807683914281	0.1589548333185792	0.1850490636378678	0.14064258493808032	0.06109655880608732	HP	0.26027619090795734	3	True	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(°_°)	20	-21.05578832626343	20	-22.331143856048584	20	-21.752767467498778	20	-21.935481452941893	20	-21.6852765083313	20	-24.213185405731203	0.3613068776934738	0.10092444263428144	0.1799625066312054	0.14990991503595924	0.19252759456954516	0.015368663435534861	HP	0.3613068776934738	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(°_°;)	20	-28.36787509918213	20	-29.389230823516847	20	-28.83777275085449	20	-29.131600284576415	20	-28.641594886779785	20	-32.04665584564209	0.30893765212714425	0.1112504269901613	0.19310649645298697	0.14394255524751326	0.23496103594080409	0.007801833241390095	HP	0.30893765212714425	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(°д°)	20	-21.87745008468628	20	-22.909970378875734	20	-22.275358486175538	20	-22.60500841140747	20	-22.417951107025146	20	-24.668023777008056	0.3169811908873772	0.11287964280791972	0.2129237320056695	0.1531295217494894	0.18462770924153474	0.019458203308009358	HP	0.3169811908873772	6	False	5.0	HN-S	0.0	0.0	2.0	3.0	0.0	0.0	False
(°д°;)	20	-27.16349153518677	20	-28.36074743270874	20	-27.21060953140259	20	-27.614452934265138	20	-27.391096591949463	20	-30.094962120056152	0.2671818339849422	0.08069475305416894	0.2548847434604537	0.17019895115430206	0.21279396476643125	0.014245753579701823	HP	0.2671818339849422	7	False	4.0	HN-D	0.0	0.0	2.0	2.0	0.0	0.0	False
(°□°)	20	-25.839730167388915	20	-26.513324737548828	20	-26.101538276672365	20	-26.136880302429198	20	-26.23176555633545	20	-28.299736309051514	0.2643000675346585	0.13475933811908275	0.20342084636159957	0.19635710035420542	0.17858232300113167	0.022580324629322104	HP	0.2643000675346585	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(°□°;)	20	-29.429474353790283	20	-30.5534987449646	20	-30.02365312576294	20	-29.976278018951415	20	-29.74345417022705	20	-32.76742076873779	0.3103830392815841	0.10086497630336377	0.17133631397102234	0.17964873645516852	0.22674529269491933	0.01102164129394183	HP	0.3103830392815841	7	True	17.0	HN-S	0.0	0.0	0.0	17.0	0.0	0.0	False
(°△°)	20	-28.97167377471924	20	-29.83325138092041	20	-29.43683280944824	20	-29.58893871307373	20	-29.71126708984375	20	-31.212317943572998	0.31509500973149357	0.13312607417376643	0.19789076307588116	0.16996784518490096	0.1503973657524771	0.0335229420814807	HP	0.31509500973149357	6	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(°▽°)	20	-24.996026039123535	20	-25.96463460922241	20	-25.79840021133423	20	-25.77265844345093	20	-25.651426601409913	20	-27.26303720474243	0.34356207909774245	0.1304199006780377	0.15400632119596197	0.15802218209538574	0.17838912472436988	0.035600392208502314	HP	0.34356207909774245	6	True	3.0	HP	3.0	0.0	0.0	0.0	0.0	0.0	True
(°◇°)	20	-25.694569396972657	20	-26.76765308380127	20	-26.041705322265624	20	-26.09263620376587	20	-26.326259422302247	20	-28.44513463973999	0.3015806105567474	0.10312621832375954	0.21312981073982062	0.20254671244174965	0.16034813898765676	0.019268508950266005	HP	0.3015806105567474	6	False	7.0	NB	0.0	3.0	0.0	0.0	0.0	4.0	False
(°◇°;)	20	-28.903891372680665	20	-29.968715953826905	20	-28.96910047531128	20	-28.90125436782837	20	-28.98777437210083	20	-31.855494594573976	0.23495715841978923	0.08101048670463076	0.22012467498150165	0.23557755922708196	0.21605223205214621	0.0122778886148502	HN-S	0.23557755922708196	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(°〇°)	20	-29.511072826385497	20	-29.608051109313966	20	-29.535652828216552	20	-29.45430459976196	20	-29.7894455909729	20	-31.285370445251466	0.20540954555231627	0.18642471533802743	0.2004221250533451	0.21740761377304568	0.15549802099500037	0.03483797928826513	HN-S	0.21740761377304568	6	True	8.0	HP	8.0	0.0	0.0	0.0	0.0	0.0	False
