first_word	n_prompts_HP	n_prompts_LP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	mean_log_prob_HP	mean_log_prob_LP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(ノ◕ヮ◕)	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	True	4	HP	4	0	0	0	0	0	True
(・	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.5108256237659907	0.05	0.1	0.05	0.1	0.1	0.6	NB	0.6	1	False	0		0	0	0	0	0	0	False
(・_・)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.5108256237659907	0.05	0.1	0.05	0.1	0.1	0.6	NB	0.6	1	True	69	NB	4	2	10	12	16	25	True
(・_・;)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	True	22	NB	0	0	0	8	2	12	False
(・_・;?)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	-2.3025850929940455	-2.995732273553991	0.05	0.05	0.1	0.65	0.1	0.05	HN-S	0.65	1	False	1	HN-S	0	0	0	1	0	0	True
(・_・?)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-2.995732273553991	-0.5108256237659907	0.05	0.1	0.05	0.15	0.05	0.6	NB	0.6	1	False	1	NB	0	0	0	0	0	1	True
(・_・ゞ−☆	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-1.8971199848858813	-0.5978370007556204	0.05	0.1	0.05	0.1	0.15	0.55	NB	0.55	1	False	0		0	0	0	0	0	0	False
(・_・ヾ	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-1.6094379124341003	-0.7985076962177716	0.05	0.1	0.05	0.15	0.2	0.45	NB	0.45	1	False	3	NB	0	0	0	1	0	2	True
(・`ω´・)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.3025850929940455	-3.506557897319982	-3.912023005428146	0.05	0.1	0.7	0.1	0.03	0.02	HN-D	0.7	1	False	1	NB	0	0	0	0	0	1	False
(・̀.̫・́)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.5108256237659907	0.05	0.1	0.05	0.1	0.1	0.6	NB	0.6	1	False	0		0	0	0	0	0	0	False
(・̀_・́)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-0.2876820724517809	-2.3025850929940455	-3.506557897319982	-3.912023005428146	0.05	0.05	0.75	0.1	0.03	0.02	HN-D	0.75	1	False	0		0	0	0	0	0	0	False
(・̀ω・́	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.4307829160924542	-2.5257286443082556	-3.912023005428146	0.05	0.1	0.1	0.65	0.08	0.02	HN-S	0.65	1	False	0		0	0	0	0	0	0	False
(・̀ω・́)	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-3.912023005428146	-4.605170185988091	-4.605170185988091	-4.605170185988091	0.75	0.2	0.02	0.01	0.01	0.01	HP	0.75	1	False	34	NB	2	3	2	5	4	18	False
(・̀‿-)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.05	0.8	0.02	0.02	0.05	0.06	LP	0.8	1	False	0		0	0	0	0	0	0	False
(・̀‿・́)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.15	0.7	0.02	0.02	0.05	0.06	LP	0.7	1	False	69	NB	10	11	13	10	7	18	False
(・̀ㅁ・́)	0	0	0	0	0	0	-3.912023005428146	-3.506557897319982	-2.995732273553991	-0.16251892949777494	-3.2188758248682006	-4.605170185988091	0.02	0.03	0.05	0.85	0.04	0.01	HN-S	0.85	1	False	1	HN-D	0	0	1	0	0	0	False
(・̀ㅁ・́;)	0	0	0	0	0	0	-3.912023005428146	-3.506557897319982	-2.995732273553991	-0.16251892949777494	-3.2188758248682006	-4.605170185988091	0.02	0.03	0.05	0.85	0.04	0.01	HN-S	0.85	1	False	0		0	0	0	0	0	0	False
(・̀ㅂ・́)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	0		0	0	0	0	0	0	False
(・́⌓・̀)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	-2.995732273553991	0.05	0.1	0.05	0.1	0.65	0.05	LN	0.65	1	False	0		0	0	0	0	0	0	False
(・́︵・̀)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	0		0	0	0	0	0	0	False
(・ε・)	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.995732273553991	-2.3025850929940455	-3.506557897319982	0.05	0.75	0.02	0.05	0.1	0.03	LP	0.75	1	False	0		0	0	0	0	0	0	False
(・ω<)	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.5257286443082556	-2.5257286443082556	-3.912023005428146	0.05	0.75	0.02	0.08	0.08	0.02	LP	0.75	1	False	0		0	0	0	0	0	0	False
(・ω・)	0	0	0	0	0	0	-2.995732273553991	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-2.995732273553991	-0.35667494393873245	0.05	0.15	0.02	0.03	0.05	0.7	NB	0.7	1	True	8	NB	0	1	0	0	0	7	True
(・ω・;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.1	0.05	0.7	0.08	0.02	HN-S	0.7	1	False	1	HN-S	0	0	0	1	0	0	True
(・ω・?)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-2.995732273553991	-0.5108256237659907	0.05	0.1	0.05	0.15	0.05	0.6	NB	0.6	1	True	1	NB	0	0	0	0	0	1	True
(・ω・`)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	-2.995732273553991	0.05	0.1	0.05	0.1	0.65	0.05	LN	0.65	1	False	1	HP	1	0	0	0	0	0	False
(・ω・`)ゝo☆	0	0	0	0	0	0	-1.8971199848858813	-0.4307829160924542	-3.912023005428146	-2.5257286443082556	-2.5257286443082556	-3.912023005428146	0.15	0.65	0.02	0.08	0.08	0.02	LP	0.65	1	False	1	HP	1	0	0	0	0	0	False
(・ω・ﾉ	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.995732273553991	-2.5257286443082556	-2.995732273553991	0.05	0.75	0.02	0.05	0.08	0.05	LP	0.75	1	False	0		0	0	0	0	0	0	False
(・ө・)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-2.3025850929940455	-0.5978370007556204	0.05	0.1	0.05	0.15	0.1	0.55	NB	0.55	1	False	2	NB	0	0	0	0	0	2	True
(・‾‿‾・)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.912023005428146	-2.5257286443082556	-3.506557897319982	0.05	0.8	0.02	0.02	0.08	0.03	LP	0.8	1	False	0		0	0	0	0	0	0	False
(・‿・)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.912023005428146	-3.2188758248682006	-3.912023005428146	0.05	0.85	0.02	0.02	0.04	0.02	LP	0.85	1	False	23	NB	0	9	0	0	0	14	False
(・∀・)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.15	0.7	0.02	0.02	0.05	0.06	LP	0.7	1	False	13	NB	0	0	0	0	0	13	False
(・∀・;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.1	0.05	0.7	0.08	0.02	HN-S	0.7	1	False	0		0	0	0	0	0	0	False
(・▽・)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	1	HP	1	0	0	0	0	0	False
(・⩊・)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	0.05	0.1	0.05	0.05	0.1	0.65	NB	0.65	1	False	0		0	0	0	0	0	0	False
(・へ・)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-1.8971199848858813	-1.6094379124341003	-0.7985076962177716	0.05	0.05	0.1	0.15	0.2	0.45	NB	0.45	1	False	0		0	0	0	0	0	0	False
(・・;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.3862943611198906	-2.3025850929940455	-0.7985076962177716	0.05	0.1	0.05	0.25	0.1	0.45	NB	0.45	1	False	0		0	0	0	0	0	0	False
(・・;ノ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	False	1	HN-D	0	0	1	0	0	0	False
(・﹏・)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	0		0	0	0	0	0	0	False
(ーー;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.3862943611198906	-2.3025850929940455	-0.7985076962177716	0.05	0.1	0.05	0.25	0.1	0.45	NB	0.45	1	False	0		0	0	0	0	0	0	False
(人*´∀`)	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-4.605170185988091	-4.605170185988091	-3.912023005428146	-4.605170185988091	0.75	0.2	0.01	0.01	0.02	0.01	HP	0.75	1	False	1	HP	1	0	0	0	0	0	True
(人*´∇	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	2	LP	0	1	0	0	0	1	False
(灬°‿°灬)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.05	0.8	0.02	0.02	0.05	0.06	LP	0.8	1	False	0		0	0	0	0	0	0	False
(ꈍ‿ꈍ✨)	0	0	0	0	0	0	-0.16251892949777494	-2.120263536200091	-4.605170185988091	-4.605170185988091	-4.605170185988091	-1000000000.0	0.85	0.12	0.01	0.01	0.01	0.0	HP	0.85	1	False	1	HP	1	0	0	0	0	0	True
(ꈍ‿ꈍ�	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	1	HN-D	0	0	1	0	0	0	False
(꒪_꒪ׅ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.2876820724517809	-3.2188758248682006	-4.605170185988091	0.05	0.05	0.1	0.75	0.04	0.01	HN-S	0.75	1	False	1	HN-D	0	0	1	0	0	0	False
(꒪_꒪✿)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	1	HN-D	0	0	1	0	0	0	False
(꒪ヮ꒪)	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	False	1	HP	1	0	0	0	0	0	True
(꒪ꇴ꒪)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.2876820724517809	-3.2188758248682006	-4.605170185988091	0.05	0.05	0.1	0.75	0.04	0.01	HN-S	0.75	1	False	3	HN-S	0	0	1	2	0	0	True
(꒪꒫	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	False	1	HP	1	0	0	0	0	0	False
(눈_눈)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-2.3025850929940455	-0.5108256237659907	0.05	0.05	0.1	0.1	0.1	0.6	NB	0.6	1	False	0		0	0	0	0	0	0	False
(️)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.995732273553991	-0.2876820724517809	0.05	0.05	0.05	0.05	0.05	0.75	NB	0.75	1	False	6	HN-S	0	0	1	4	0	1	False
(️⚠️)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.995732273553991	-2.995732273553991	0.05	0.05	0.1	0.7	0.05	0.05	HN-S	0.7	1	False	1	HN-S	0	0	0	1	0	0	True
(️⚰️)	0	0	0	0	0	0	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.3025850929940455	-0.2876820724517809	-2.995732273553991	0.02	0.03	0.05	0.1	0.75	0.05	LN	0.75	1	False	1	HN-D	0	0	1	0	0	0	False
(️✈️)	0	0	0	0	0	0	-2.9444389791664407	-2.2512917986064953	-2.9444389791664407	-2.9444389791664407	-2.9444389791664407	-0.3794896217049037	0.05263157894736842	0.10526315789473684	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.6842105263157895	NB	0.6842105263157895	1	False	2	HN-S	0	0	0	2	0	0	False
(️❤️)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.912023005428146	-3.2188758248682006	-3.912023005428146	0.05	0.85	0.02	0.02	0.04	0.02	LP	0.85	1	False	2	HN-D	0	0	1	1	0	0	False
(️️)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.995732273553991	-0.2876820724517809	0.05	0.05	0.05	0.05	0.05	0.75	NB	0.75	1	False	5	HN-D	1	0	3	1	0	0	False
(️️️)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	0.05	0.1	0.05	0.05	0.1	0.65	NB	0.65	1	False	2	HN-D	0	0	1	0	1	0	False
(︵・ω・)	0	0	0	0	0	0	-3.912023005428146	-2.5257286443082556	-3.912023005428146	-2.995732273553991	-0.2231435513142097	-3.506557897319982	0.02	0.08	0.02	0.05	0.8	0.03	LN	0.8	1	False	2	HN-S	0	0	0	1	1	0	False
(︵・ω・︵)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	1	HN-S	0	0	0	1	0	0	False
(︵︵)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	3	HN-S	0	0	0	2	1	0	False
(︵︶︵)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	LN	0	0	0	0	2	0	True
(︵︿︵)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	LN	0	0	0	0	2	0	True
(︶︿︶)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	LN	0	0	0	0	2	0	True
(︾⌐‿︾)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-2.995732273553991	-3.912023005428146	-3.912023005428146	-4.605170185988091	0.75	0.15	0.05	0.02	0.02	0.01	HP	0.75	1	False	1	HN-D	0	0	1	0	0	0	False
(︿︿)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.3025850929940455	-0.2484613592984996	-3.912023005428146	0.02	0.05	0.03	0.1	0.78	0.02	LN	0.78	1	False	49	HN-D	0	2	26	6	15	0	False
(﹏-)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	HN-S	0	0	0	2	0	0	False
(＾3＾)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.15	0.7	0.02	0.02	0.05	0.06	LP	0.7	1	False	1	LP	0	1	0	0	0	0	True
(＾_＾)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.15	0.7	0.02	0.02	0.05	0.06	LP	0.7	1	False	1	LP	0	1	0	0	0	0	True
(＾‿＾)	0	0	0	0	0	0	-1.8971199848858813	-0.2876820724517809	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.15	0.75	0.01	0.01	0.05	0.03	LP	0.75	1	False	34	NB	10	7	0	3	2	12	False
(＾∇＾)	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.75	0.2	0.01	0.01	0.01	0.02	HP	0.75	1	False	1	LP	0	1	0	0	0	0	False
(＾▽＾)	0	0	0	0	0	0	-0.16251892949777494	-2.120263536200091	-4.605170185988091	-4.605170185988091	-4.605170185988091	-1000000000.0	0.85	0.12	0.01	0.01	0.01	0.0	HP	0.85	1	True	4	LP	0	2	0	0	0	2	False
(＾・ω・＾)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.05	0.8	0.02	0.02	0.05	0.06	LP	0.8	1	False	0		0	0	0	0	0	0	False
(＾ｪ＾)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.912023005428146	-2.5257286443082556	-3.506557897319982	0.15	0.7	0.02	0.02	0.08	0.03	LP	0.7	1	False	1	LP	0	1	0	0	0	0	True
(ｏ❁・‿・❁)�	0	0	0	0	0	0	-1.8971199848858813	-0.2876820724517809	-3.912023005428146	-3.912023005428146	-3.2188758248682006	-3.912023005428146	0.15	0.75	0.02	0.02	0.04	0.02	LP	0.75	1	False	1	HP	1	0	0	0	0	0	False
(ｏ・ω・)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	3	HP	1	1	0	0	0	1	False
(ｏ・ω・)ﾉﾞ	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.75	0.2	0.01	0.01	0.01	0.02	HP	0.75	1	False	1	HP	1	0	0	0	0	0	True
(｡-ω-)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	True	1	LP	0	1	0	0	0	0	True
(｡-∀-)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	3	LN	0	0	0	1	2	0	False
(｡>‿<｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	0		0	0	0	0	0	0	False
(｡>﹏<｡)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.3025850929940455	-0.2484613592984996	-3.912023005428146	0.02	0.05	0.03	0.1	0.78	0.02	LN	0.78	1	False	5	HN-S	0	0	0	5	0	0	False
(｡´▽`｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	1	LP	0	1	0	0	0	0	True
(｡´꒳`｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	0		0	0	0	0	0	0	False
(｡˃ᆺ˂｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	2	HP	2	0	0	0	0	0	False
(｡˃‿˂)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	True	10	HP	9	1	0	0	0	0	False
(｡˃‿˂｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	1	HP	1	0	0	0	0	0	False
(｡˘-˘｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	True	1	LP	0	1	0	0	0	0	True
(｡‿‿‿｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.05	0.85	0.01	0.01	0.05	0.03	LP	0.85	1	False	17	LP	0	17	0	0	0	0	True
(｡╯︵╰｡)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	39	LN	0	0	0	0	39	0	True
(｡╹ω╹｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	0		0	0	0	0	0	0	False
(｡◕‿◕｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.05	0.85	0.01	0.01	0.05	0.03	LP	0.85	1	True	83	NB	0	9	0	0	0	74	False
(｡◕◕｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	0		0	0	0	0	0	0	False
(｡♥‿♥｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.05	0.85	0.01	0.01	0.05	0.03	LP	0.85	1	True	55	LP	5	48	0	0	0	2	True
(｡・	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	False	0		0	0	0	0	0	0	False
(｡・ˇ‸ˇ・｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	3	HN-D	0	0	2	0	1	0	False
(｡・̀‿-)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.912023005428146	-2.995732273553991	-2.8134107167600364	0.05	0.8	0.02	0.02	0.05	0.06	LP	0.8	1	True	21	NB	0	1	0	0	0	20	False
(｡・̀‿・́｡)	0	0	0	0	0	0	-1.8971199848858813	-0.2876820724517809	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.15	0.75	0.01	0.01	0.05	0.03	LP	0.75	1	False	0		0	0	0	0	0	0	False
(｡・́ω・̀｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	0		0	0	0	0	0	0	False
(｡・́‿・̀｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-3.912023005428146	-2.995732273553991	-3.912023005428146	0.05	0.85	0.01	0.02	0.05	0.02	LP	0.85	1	False	5	LN	0	0	0	2	3	0	False
(｡・́⌒・̀｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	0		0	0	0	0	0	0	False
(｡・́︵・̀｡)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	1	LN	0	0	0	0	1	0	True
(｡・́︿・̀｡)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	True	206	LN	4	4	9	59	124	6	True
(｡・ω・｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.05	0.85	0.02	0.03	0.03	0.02	LP	0.85	1	True	14	LP	0	9	0	1	0	4	True
