first_word	n_prompts_HP	n_prompts_LP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	mean_log_prob_HP	mean_log_prob_LP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(≧︿≦)	0	0	0	0	0	0	-4.363052447687069	-4.363052447687069	-1.2495849150069838	-1.04891462358442	-1.1442246215709104	-3.9576040055511568	0.012739	0.012739	0.286624	0.350318	0.318471	0.019109	HN-S	0.350318	1	False	1	HN-S	0	0	0	1	0	0	True
(⊃｡・́‿・̀｡)	0	0	0	0	0	0	-1.2809355121231756	-0.4480278022290155	-4.2766202869239995	-3.871171844788087	-4.2766202869239995	-3.3603595539998836	0.277777	0.638887	0.01389	0.020834	0.01389	0.034723	LP	0.638887	1	False	2	HP	2	0	0	0	0	0	False
(⊙^▽^⊙)	0	0	0	0	0	0	-0.587789409993161	-1.0231068395407374	-4.337244663643387	-3.4209839307192706	-5.03034184795304	-3.4209839307192706	0.555554	0.359476	0.013072	0.03268	0.006537	0.03268	HP	0.555554	1	False	1	HP	1	0	0	0	0	0	True
(⊙_⊙)	0	0	0	0	0	0	-3.2958213106388943	-3.2958213106388943	-2.6026841299289516	-0.8979442194603611	-2.6026841299289516	-0.9932542174468514	0.037038	0.037038	0.074074	0.407406	0.074074	0.370369	HN-S	0.407406	1	False	199	HN-S	0	0	30	143	0	26	True
(⊙_⊙;)	0	0	0	0	0	0	-4.17434188651956	-3.768893444383647	-3.2580811535954437	-0.42488663286933437	-2.1594821980828924	-1.8718017922880559	0.015385	0.023078	0.038462	0.653844	0.115385	0.153846	HN-S	0.653844	1	False	13	HN-S	2	1	3	7	0	0	True
(⊙_◎)	0	0	0	0	0	0	-4.043006532228553	-4.043006532228553	-3.126745799304437	-0.41871426466978495	-2.433608618594494	-1.740466437997049	0.017545	0.017545	0.04386	0.657892	0.08772	0.175439	HN-S	0.657892	1	False	3	HN-S	0	0	0	2	1	0	True
(⊙_☉;)	0	0	0	0	0	0	-4.094299563459559	-3.688851121323646	-3.178038830535443	-0.3448443098093332	-2.0794398750228913	-2.4849016498255	0.016667	0.025001	0.041667	0.708331	0.125	0.083334	HN-S	0.708331	1	False	5	HN-S	0	0	0	4	1	0	True
(⊙o⊙)	0	0	0	0	0	0	-2.525723444346735	-3.218860625056678	-3.218860625056678	-0.7339723084034027	-3.218860625056678	-1.1394365831799698	0.08	0.040001	0.040001	0.479998	0.040001	0.319999	HN-S	0.479998	1	False	1	HP	1	0	0	0	0	0	False
(⊙´ ω `⊙)	0	0	0	0	0	0	-1.6739768502368626	-0.6325251322665831	-4.381980385916808	-2.367120697480141	-3.976531943780896	-1.856297740366595	0.1875	0.531249	0.012501	0.09375	0.018751	0.15625	LP	0.531249	1	False	1	HN-S	0	0	0	1	0	0	False
(⊙ˊωˋ⊙)	0	0	0	0	0	0	-1.5008987083688674	-0.8077529563772894	-4.363052447687069	-1.8373698021368559	-3.4467917147629534	-2.0605123534555654	0.22293	0.445859	0.012739	0.159236	0.031848	0.127389	LP	0.445859	1	False	1	HP	1	0	0	0	0	0	False
(⊙ˊᵔ⊙ˋ)	0	0	0	0	0	0	-2.0281471946654155	-0.7063950213381517	-4.33068728889692	-2.3158276004602523	-3.4144265559728035	-1.4685335495787175	0.131579	0.49342	0.013159	0.098684	0.032895	0.230263	LP	0.49342	1	False	1	NB	0	0	0	0	0	1	False
(⊙ω⊙)	0	0	0	0	0	0	-1.6376092655897991	-1.3862954722279153	-3.583502271983885	-1.504078230107177	-3.583502271983885	-1.2809351787918422	0.194444	0.25	0.027778	0.222222	0.027778	0.277777	NB	0.277777	1	False	0		0	0	0	0	0	0	False
(⊙ᗜ⊙)	0	0	0	0	0	0	-1.180054154377808	-1.0930429289030659	-4.494191978480457	-2.1916518842489534	-4.494191978480457	-1.4985072036796332	0.307262	0.335195	0.011174	0.111732	0.011174	0.223463	LP	0.335195	1	False	1	HP	1	0	0	0	0	0	False
(⊙′ω`-)	0	0	0	0	0	0	-3.332188796080303	-1.1349819963243335	-3.332188796080303	-1.9459094347729151	-1.5404459933244732	-1.3862957896862171	0.035715	0.321428	0.035715	0.142857	0.214286	0.25	LP	0.321428	1	False	1	LP	0	1	0	0	0	0	True
(⊙‿⊙)	0	0	0	0	0	0	-2.268681012596393	-0.9694028769304115	-4.28354070103306	-2.674142787399002	-3.878092258897148	-0.8823916514556693	0.103449	0.379309	0.013794	0.068966	0.02069	0.413792	NB	0.413792	1	False	0		0	0	0	0	0	0	False
(⊙⊃□⊂)	0	0	0	0	0	0	-3.2425770391745274	-3.7533893299627312	-1.8562976778671396	-0.40938251844841816	-2.5494398584645848	-3.2425770391745274	0.039063	0.023438	0.15625	0.66406	0.078125	0.039063	HN-S	0.66406	1	False	1	LP	0	1	0	0	0	0	False
(⊙⊙)	0	0	0	0	0	0	-3.178038830535443	-3.178038830535443	-3.178038830535443	-0.6931505138821676	-3.178038830535443	-1.098614788658735	0.041667	0.041667	0.041667	0.499998	0.041667	0.333333	HN-S	0.499998	1	False	1	HP	1	0	0	0	0	0	False
(⊙⌒∇⌒⊙)ゝ	0	0	0	0	0	0	-0.7823806394853364	-0.8513734157343242	-4.406672907044104	-3.4904121741199883	-4.406672907044104	-2.797274993410045	0.457316	0.426828	0.012196	0.030488	0.012196	0.060976	HP	0.457316	1	False	1	HP	1	0	0	0	0	0	True
(⊙▽⊙)	0	0	0	0	0	0	-1.3217573399774445	-2.3025824263416013	-3.4011813818541525	-1.0033042906756193	-3.4011813818541525	-1.6094385790983226	0.266666	0.1	0.033334	0.366666	0.033334	0.2	HN-S	0.366666	1	False	2	HP	2	0	0	0	0	0	False
(⊙◞⊙)	0	0	0	0	0	0	-2.564943972885501	-1.8718017922880559	-3.2580811535954437	-1.6486592409693464	-2.564943972885501	-0.7731928369421684	0.076923	0.153846	0.038462	0.192308	0.076923	0.461537	NB	0.461537	1	False	5	HN-S	0	0	0	4	1	0	False
(⊙〇⊙)	0	0	0	0	0	0	-3.202731321175197	-3.7135436119634004	-3.202731321175197	-0.36953680044908765	-3.202731321175197	-1.8164519598678093	0.040651	0.024391	0.040651	0.691054	0.040651	0.162602	HN-S	0.691054	1	False	1	HP	1	0	0	0	0	0	False
(⊙ヮ⊙)	0	0	0	0	0	0	-1.110662401812036	-1.7167966902347391	-3.508539492990569	-1.562646486596483	-4.4248002259146855	-1.4291154511138608	0.329341	0.179641	0.029941	0.209581	0.011977	0.239521	HP	0.329341	1	False	0		0	0	0	0	0	0	False
(⊙﹏⊙)	0	0	0	0	0	0	-4.828218542290448	-4.135121357980794	-3.2188606250566782	-0.3065288732858099	-1.8325812637492902	-3.2188606250566782	0.008001	0.016001	0.040001	0.735997	0.16	0.040001	HN-S	0.735997	1	False	37	HN-S	0	0	0	37	0	0	True
(⊙�	0	0	0	0	0	0	-2.6390516153703603	-3.332188796080303	-2.6390516153703603	-0.6931500376946391	-2.2335898405677517	-1.5404459933244732	0.071429	0.035715	0.071429	0.499999	0.107143	0.214286	HN-S	0.499999	1	False	1	HP	1	0	0	0	0	0	False
(⊡-⊡)	0	0	0	0	0	0	-3.178038830535443	-3.178038830535443	-3.178038830535443	-1.791759469228055	-3.178038830535443	-0.4054688580964457	0.041667	0.041667	0.041667	0.166667	0.041667	0.666664	NB	0.666664	1	False	0		0	0	0	0	0	0	False
(⌐■_ω■)	0	0	0	0	0	0	-1.3862956111159845	-1.268512853236723	-2.367120697480141	-3.465719652992693	-3.465719652992693	-1.1631525598006496	0.25	0.28125	0.09375	0.031251	0.031251	0.312499	NB	0.312499	1	False	0		0	0	0	0	0	0	False
(⌐■_■)	0	0	0	0	0	0	-0.9271432462555018	-1.379127331039949	-3.3250203374340352	-4.241281070358151	-4.241281070358151	-1.245596295557327	0.395682	0.251798	0.035972	0.014389	0.014389	0.287769	HP	0.395682	1	False	11	NB	0	0	0	0	0	11	False
(⌐■‿■)	0	0	0	0	0	0	-1.092535082941455	-0.8513734157343242	-3.4904121741199883	-4.406672907044104	-4.406672907044104	-1.6986693713641585	0.335365	0.426828	0.030488	0.012196	0.012196	0.182927	LP	0.426828	1	False	0		0	0	0	0	0	0	False
(⌒_⌒;)	0	0	0	0	0	0	-4.025307049113615	-3.1090463161894992	-3.1090463161894992	-0.7111692250109659	-1.4996244035634017	-1.7227669548821112	0.017858	0.044644	0.044644	0.49107	0.223214	0.178571	HN-S	0.49107	1	False	4	LN	0	1	0	1	2	0	False
(⌒▽⌒)	0	0	0	0	0	0	-1.0552638270754746	-0.6199463975278982	-5.062498835487777	-5.062498835487777	-5.062498835487777	-2.3545419627414566	0.348101	0.537973	0.00633	0.00633	0.00633	0.094937	LP	0.537973	1	False	21	NB	0	7	0	0	2	12	False
(⌓・ᴥ・⌓)	0	0	0	0	0	0	-4.2626341036344595	-2.6532361900004005	-3.3463733707103436	-0.7073346123246794	-1.2669493288336353	-2.247774415197792	0.014085	0.070423	0.035212	0.492956	0.28169	0.105634	HN-S	0.492956	1	False	1	NB	0	0	0	0	0	1	False
(⌛)	0	0	0	0	0	0	-3.2188606250566782	-2.525723444346735	-2.525723444346735	-1.6094387124305807	-1.8325812637492902	-0.820983533878145	0.040001	0.08	0.08	0.2	0.16	0.439999	NB	0.439999	1	False	2	HP	1	0	0	1	0	0	False
(⌯˃᷄	0	0	0	0	0	0	-3.2580811535954437	-1.060874353839474	-3.2580811535954437	-1.312188147201358	-1.466338350839614	-2.564943972885501	0.038462	0.346153	0.038462	0.26923	0.230769	0.076923	LP	0.346153	1	False	5	LN	0	1	0	1	3	0	False
(⏰)	0	0	0	0	0	0	-2.6390516153703603	-2.6390516153703603	-2.2335898405677517	-1.1349819963243335	-2.6390516153703603	-1.0296217028882604	0.071429	0.071429	0.107143	0.321428	0.071429	0.357142	NB	0.357142	1	False	1	NB	0	0	0	0	0	1	True
(─‿‿─)	0	0	0	0	0	0	-3.3105273931464754	-0.4773328724203658	-4.919885310380245	-4.919885310380245	-3.3105273931464754	-1.2311033512697673	0.036497	0.620436	0.0073	0.0073	0.036497	0.29197	LP	0.620436	1	False	0		0	0	0	0	0	0	False
(┛▧益▧)	0	0	0	0	0	0	-4.094299563459559	-4.787396747769213	-0.2336187985379803	-2.0794398750228913	-3.178038830535443	-4.094299563459559	0.016667	0.008334	0.791664	0.125	0.041667	0.016667	HN-D	0.791664	1	False	1	LN	0	0	0	0	1	0	False
(╥_﹏)	0	0	0	0	0	0	-4.851934956408297	-4.158837772098644	-3.2425770391745274	-1.6331551265484303	-0.3302452874036595	-3.7533893299627312	0.007813	0.015626	0.039063	0.195312	0.718747	0.023438	LN	0.718747	1	False	2	LP	0	1	0	0	0	1	False
(╥╯﹏╰╥)	0	0	0	0	0	0	-4.919885310380245	-4.226788126070591	-3.3105273931464754	-1.3646343867523896	-0.3981956413756072	-4.226788126070591	0.0073	0.014599	0.036497	0.255474	0.671531	0.014599	LN	0.671531	1	False	1	LN	0	0	0	0	1	0	True
(╥﹏╥	0	0	0	0	0	0	-4.867439070829214	-4.17434188651956	-3.2580811535954437	-1.6486592409693464	-0.3136611215979812	-4.17434188651956	0.007693	0.015385	0.038462	0.192308	0.730767	0.015385	LN	0.730767	1	False	1	LP	0	1	0	0	0	0	False
(╭ರ_・́)	0	0	0	0	0	0	-4.1896092887205985	-3.2733485557964825	-0.7084176596745936	-2.58021137508654	-2.1747496002839313	-1.3274555494023967	0.015152	0.037879	0.492423	0.075758	0.113637	0.265151	HN-D	0.492423	1	False	0		0	0	0	0	0	0	False
(╭☞・̀	0	0	0	0	0	0	-1.1378348479698408	-1.0425248499833504	-3.4404019411618836	-3.951214231950087	-3.951214231950087	-1.3609778992851755	0.320512	0.352563	0.032052	0.019231	0.019231	0.25641	LP	0.352563	1	False	0		0	0	0	0	0	0	False
(╭☞・́⍛・̀)	0	0	0	0	0	0	-1.6094385790983226	-1.2039745820981829	-2.70804420114421	-3.4011813818541525	-3.4011813818541525	-1.0033042906756193	0.2	0.299999	0.066667	0.033334	0.033334	0.366666	NB	0.366666	1	False	0		0	0	0	0	0	0	False
(╯°□°	0	0	0	0	0	0	-3.3603595539998836	-4.2766202869239995	-0.4480278022290155	-1.4144665476057978	-3.3603595539998836	-3.3603595539998836	0.034723	0.01389	0.638887	0.243055	0.034723	0.034723	HN-D	0.638887	1	False	1	HP	1	0	0	0	0	0	False
(╯ↀ╰)	0	0	0	0	0	0	-3.2958213106388943	-1.3499283042448083	-1.9095419493315064	-3.2958213106388943	-1.5040785078830643	-1.2163972687621862	0.037038	0.259259	0.148148	0.037038	0.222222	0.296296	NB	0.296296	1	False	1	LP	0	1	0	0	0	0	False
(╯▽╰)	0	0	0	0	0	0	-4.068981883679748	-3.152721150755632	-2.459583970045689	-2.054122195243081	-0.44468961612098024	-2.459583970045689	0.017095	0.042736	0.085471	0.128205	0.641023	0.085471	LN	0.641023	1	False	0		0	0	0	0	0	0	False
(╯✧∇✧)	0	0	0	0	0	0	-0.510828512647497	-1.0986142886621098	-4.3174421147782684	-4.3174421147782684	-5.010539299087923	-3.4011813818541525	0.599998	0.333333	0.013334	0.013334	0.006667	0.033334	HP	0.599998	1	False	0		0	0	0	0	0	0	False
(╯✧╰)	0	0	0	0	0	0	-1.8484545373153891	-0.595695140237113	-4.150994631546893	-3.234733898622777	-2.1361349431102257	-2.1361349431102257	0.15748	0.551179	0.015749	0.039371	0.11811	0.11811	LP	0.551179	1	False	1	HP	1	0	0	0	0	0	False
(╯✧╰╯)	0	0	0	0	0	0	-2.1594821980828924	-0.8602040624169106	-3.2580811535954437	-2.564943972885501	-1.6486592409693464	-1.8718017922880559	0.115385	0.423076	0.038462	0.076923	0.192308	0.153846	LP	0.423076	1	False	1	HP	1	0	0	0	0	0	False
(╯✧▽✧)	0	0	0	0	0	0	-0.4906258869623007	-1.0784116629769136	-14.200777040379242	-4.297239489093073	-14.200777040379242	-3.3809787561689566	0.612243	0.340135	1e-06	0.013606	1e-06	0.034014	HP	0.612243	1	False	3	HP	2	1	0	0	0	0	True
(╲︿╱')	0	0	0	0	0	0	-4.310753153473002	-4.310753153473002	-2.2958934650363347	-0.9966153293703528	-0.755453662163222	-3.394492420548886	0.013423	0.013423	0.100671	0.369127	0.469797	0.033558	LN	0.469797	1	False	1	HP	1	0	0	0	0	0	False
(╹ω╹)	0	0	0	0	0	0	-1.8373698021368559	-0.6135971940368439	-4.363052447687069	-4.363052447687069	-3.9576040055511568	-1.3673676728862452	0.159236	0.5414	0.012739	0.012739	0.019109	0.254777	LP	0.5414	1	False	0		0	0	0	0	0	0	False
(╹‿╹)	0	0	0	0	0	0	-1.798403985456763	-0.4954941463119923	-5.01718381531663	-5.01718381531663	-4.324086631006977	-1.6160830953270306	0.165563	0.60927	0.006623	0.006623	0.013246	0.198675	LP	0.60927	1	False	2	LP	0	2	0	0	0	0	True
(╹▽╹)	0	0	0	0	0	0	-1.1505738250619648	-0.5627880490473518	-5.062498835487777	-5.062498835487777	-5.062498835487777	-2.3545419627414566	0.316455	0.569619	0.00633	0.00633	0.00633	0.094937	LP	0.569619	1	False	1	NB	0	0	0	0	0	1	False
(╹ェ╹)	0	0	0	0	0	0	-2.197222355126343	-1.0986145108829246	-3.2958213106388943	-3.2958213106388943	-3.2958213106388943	-0.810932993985619	0.111111	0.333333	0.037038	0.037038	0.037038	0.444443	NB	0.444443	1	False	0		0	0	0	0	0	0	False
(╹ヮ╹)	0	0	0	0	0	0	-1.0740730882729572	-0.699380207012493	-4.388210912375606	-4.388210912375606	-4.388210912375606	-2.0856708181441026	0.341614	0.496893	0.012423	0.012423	0.012423	0.124224	LP	0.496893	1	False	0		0	0	0	0	0	0	False
(▰˘‿˘▰)	0	0	0	0	0	0	-1.8946163659482824	-0.33647569525820775	-4.89025364448944	-4.89025364448944	-4.89025364448944	-2.1822967717431188	0.150376	0.714283	0.00752	0.00752	0.00752	0.112782	LP	0.714283	1	False	0		0	0	0	0	0	0	False
(▼_▼)	0	0	0	0	0	0	-4.118992054099313	-3.7135436119634004	-0.8048542299966639	-2.7327351918075884	-1.8164519598678093	-1.256838314781111	0.016261	0.024391	0.447153	0.065041	0.162602	0.284552	HN-D	0.447153	1	False	1	HN-D	0	0	1	0	0	0	True
(▽▽)	0	0	0	0	0	0	-3.3321887960803034	-2.2335898405677517	-2.2335898405677517	-2.6390516153703603	-1.1349819963243335	-1.0296217028882604	0.035715	0.107143	0.107143	0.071429	0.321428	0.357142	NB	0.357142	1	False	1	LP	0	1	0	0	0	0	False
(○_○)	0	0	0	0	0	0	-3.2580811535954437	-2.564943972885501	-3.2580811535954437	-1.312188147201358	-2.1594821980828924	-0.7731928369421684	0.038462	0.076923	0.038462	0.26923	0.115385	0.461537	NB	0.461537	1	False	0		0	0	0	0	0	0	False
(○´∀`○)	0	0	0	0	0	0	-0.8452572111618155	-0.65110144882137	-5.093653886781249	-5.093653886781249	-5.093653886781249	-3.4842959695474796	0.429447	0.521471	0.006136	0.006136	0.006136	0.030675	LP	0.521471	1	False	0		0	0	0	0	0	0	False
(◕.◕)	0	0	0	0	0	0	-2.2477744151977923	-0.9484962795318104	-4.2626341036344595	-3.3463733707103436	-3.3463733707103436	-0.8614850540570682	0.105634	0.387323	0.014085	0.035212	0.035212	0.422534	NB	0.422534	1	False	0		0	0	0	0	0	0	False
(◕_◕)	0	0	0	0	0	0	-3.2958213106388943	-1.6863993980127967	-3.2958213106388943	-2.6026841299289516	-2.6026841299289516	-0.523251338199897	0.037038	0.185185	0.037038	0.074074	0.074074	0.592591	NB	0.592591	1	False	0		0	0	0	0	0	0	False
(◕o◕)	0	0	0	0	0	0	-1.9946993948615686	-1.0784116629769136	-4.297239489093073	-2.282379800656405	-3.3809787561689566	-0.9831016649904233	0.136055	0.340135	0.013606	0.102041	0.034014	0.374149	NB	0.374149	1	False	1	LN	0	0	0	0	1	0	False
(◕ω◕)	0	0	0	0	0	0	-1.4619328916887746	-0.574631377356751	-4.324086631006977	-4.324086631006977	-4.324086631006977	-1.798403985456763	0.231788	0.562912	0.013246	0.013246	0.013246	0.165563	LP	0.562912	1	False	0		0	0	0	0	0	0	False
(◕ω◕✨)	0	0	0	0	0	0	-0.8754708802056856	-0.68131511786524	-5.12386755582512	-5.12386755582512	-5.12386755582512	-2.821372457881407	0.416666	0.505951	0.005953	0.005953	0.005953	0.059524	LP	0.505951	1	False	0		0	0	0	0	0	0	False
(◕ω◕✿)	0	0	0	0	0	0	-1.428259812660744	-0.4618210672839618	-4.9835107362886	-4.9835107362886	-4.290413551978946	-2.2755538635422785	0.239726	0.630135	0.00685	0.00685	0.013699	0.10274	LP	0.630135	1	False	0		0	0	0	0	0	0	False
(◕‿◕✌)	0	0	0	0	0	0	-1.0740730882729572	-0.699380207012493	-4.388210912375606	-4.388210912375606	-4.388210912375606	-2.0856708181441026	0.341614	0.496893	0.012423	0.012423	0.012423	0.124224	LP	0.496893	1	False	1	HP	1	0	0	0	0	0	False
(◕‿◕✨)	0	0	0	0	0	0	-1.0552638270754746	-0.5627880490473518	-5.062498835487777	-5.062498835487777	-5.062498835487777	-2.7600037375440647	0.348101	0.569619	0.00633	0.00633	0.00633	0.063292	LP	0.569619	1	False	0		0	0	0	0	0	0	False
(◕‿◕�	0	0	0	0	0	0	-1.6226837532169736	-0.581232035246694	-4.33068728889692	-3.925238846761007	-4.33068728889692	-1.6226837532169736	0.197368	0.559209	0.013159	0.019737	0.013159	0.197368	LP	0.559209	1	False	1	NB	0	0	0	0	0	1	False
(◕▽◕)	0	0	0	0	0	0	-1.0552638270754746	-0.6199463975278982	-5.062498835487777	-5.062498835487777	-5.062498835487777	-2.3545419627414566	0.348101	0.537973	0.00633	0.00633	0.00633	0.094937	LP	0.537973	1	False	0		0	0	0	0	0	0	False
(◕▿◕✿)	0	0	0	0	0	0	-1.5616481110653677	-0.4089708818237349	-4.9627488310549674	-4.9627488310549674	-4.9627488310549674	-2.254791958308646	0.20979	0.664334	0.006994	0.006994	0.006994	0.104895	LP	0.664334	1	False	0		0	0	0	0	0	0	False
(◕ヮ◕)	0	0	0	0	0	0	-1.0552638270754746	-0.6199463975278982	-5.062498835487777	-5.062498835487777	-5.062498835487777	-2.3545419627414566	0.348101	0.537973	0.00633	0.00633	0.00633	0.094937	LP	0.537973	1	False	0		0	0	0	0	0	0	False
(◜‿◝)	0	0	0	0	0	0	-2.2046024297443716	-0.39086963348605464	-4.912559302490693	-4.912559302490693	-4.219462118181039	-1.6937794726308255	0.110294	0.676468	0.007354	0.007354	0.014707	0.183823	LP	0.676468	1	False	0		0	0	0	0	0	0	False
(◞‸◟)	0	0	0	0	0	0	-4.700385825322662	-4.007288641013008	-4.007288641013008	-3.0910279080888916	-0.14660787609142903	-3.0910279080888916	0.009092	0.018183	0.018183	0.045455	0.863633	0.045455	LN	0.863633	1	False	0		0	0	0	0	0	0	False
(◞‸◟;)	0	0	0	0	0	0	-4.770589714198167	-4.077492529888513	-3.6720440877526004	-2.0626328414518458	-0.2489000451935289	-3.161231796964397	0.008475	0.01695	0.025424	0.127119	0.779658	0.042374	LN	0.779658	1	False	0		0	0	0	0	0	0	False
(◞‸◟ㆀ)	0	0	0	0	0	0	-4.744837350740611	-4.051740166430957	-3.1354794335068408	-2.4423422527968977	-0.22314768173597258	-3.1354794335068408	0.008696	0.017392	0.043479	0.086957	0.799997	0.043479	LN	0.799997	1	False	0		0	0	0	0	0	0	False
(◞‿◟)	0	0	0	0	0	0	-4.068981883679748	-1.5432992381295345	-3.152721150755632	-3.152721150755632	-0.6678328341023567	-1.7664417894482443	0.017095	0.213675	0.042736	0.042736	0.512819	0.17094	LN	0.512819	1	False	0		0	0	0	0	0	0	False
(◞◟ㆀ)	0	0	0	0	0	0	-4.8120892384089675	-4.118992054099313	-3.202731321175197	-1.5933094085490995	-0.36953680044908765	-3.202731321175197	0.008131	0.016261	0.040651	0.203252	0.691054	0.040651	LN	0.691054	1	False	0		0	0	0	0	0	0	False
(◠‿◠)	0	0	0	0	0	0	-2.1897874098061725	-0.34396633332126153	-4.897744282552494	-4.897744282552494	-4.20464709824284	-1.902107004011336	0.111941	0.708953	0.007463	0.007463	0.014926	0.149254	LP	0.708953	1	False	3	HP	1	0	0	1	1	0	False
(◠‿◠✿)	0	0	0	0	0	0	-1.902107004011336	-0.34396633332126153	-4.897744282552494	-4.897744282552494	-4.20464709824284	-2.1897874098061725	0.149254	0.708953	0.007463	0.007463	0.014926	0.111941	LP	0.708953	1	False	0		0	0	0	0	0	0	False
(◠‿・)	0	0	0	0	0	0	-1.5475634306983304	-0.5061117127280508	-4.255566966378276	-4.255566966378276	-4.255566966378276	-1.9530268721467725	0.212766	0.602835	0.014185	0.014185	0.014185	0.141844	LP	0.602835	1	False	0		0	0	0	0	0	0	False
(◣_◢)	0	0	0	0	0	0	-4.118992054099313	-4.8120892384089675	-0.3123784519685415	-2.5095941404652544	-2.5095941404652544	-2.5095941404652544	0.016261	0.008131	0.731705	0.081301	0.081301	0.081301	HN-D	0.731705	1	False	1	HN-S	0	0	0	1	0	0	False
(☁‿☁)	0	0	0	0	0	0	-2.5572219625696	-0.4171646225534335	-4.166619876203659	-4.166619876203659	-3.250359143279543	-1.6409372306534455	0.07752	0.658912	0.015505	0.015505	0.03876	0.193798	LP	0.658912	1	False	2	HP	1	1	0	0	0	0	False
(★^O^★)	0	0	0	0	0	0	-0.39488620145669756	-1.2598821915774518	-4.94866415068793	-4.94866415068793	-4.94866415068793	-3.8501185242423634	0.673757	0.283687	0.007093	0.007093	0.007093	0.021277	HP	0.673757	1	False	1	HP	1	0	0	0	0	0	True
(★ω★)	0	0	0	0	0	0	-0.48307855427836977	-1.1249314930837893	-5.036856503509602	-4.343759319199949	-5.036856503509602	-3.4274985862758323	0.616881	0.324675	0.006494	0.012988	0.006494	0.032468	HP	0.616881	1	False	8	HP	8	0	0	0	0	0	True
(★‿★)	0	0	0	0	0	0	-0.567986861128043	-1.0986142886621095	-4.3174421147782684	-4.3174421147782684	-5.010539299087923	-2.70804420114421	0.566665	0.333333	0.013334	0.013334	0.006667	0.066667	HP	0.566665	1	False	3	HP	3	0	0	0	0	0	True
(☉‿☉)	0	0	0	0	0	0	-1.7578580554828471	-1.170073168352975	-3.3672799681089445	-2.674142787399002	-3.3672799681089445	-0.9694028769304115	0.172414	0.310344	0.034483	0.068966	0.034483	0.379309	NB	0.379309	1	False	1	LP	0	1	0	0	0	0	False
(☕~☕)	0	0	0	0	0	0	-2.667222373289941	-0.5271650332737742	-4.2766202869239995	-4.2766202869239995	-3.3603595539998836	-1.2809355121231756	0.069445	0.590276	0.01389	0.01389	0.034723	0.277777	LP	0.590276	1	False	1	LP	0	1	0	0	0	0	True
(☕˶◕‿◕˶)	0	0	0	0	0	0	-2.2264213819214835	-0.3806003054365723	-4.934378254667805	-4.934378254667805	-4.241281070358151	-1.7155984248079372	0.107914	0.683451	0.007195	0.007195	0.014389	0.179856	LP	0.683451	1	False	1	LP	0	1	0	0	0	0	True
(☕‿)	0	0	0	0	0	0	-2.667222373289941	-0.5271650332737742	-4.2766202869239995	-4.2766202869239995	-3.3603595539998836	-1.2809355121231756	0.069445	0.590276	0.01389	0.01389	0.034723	0.277777	LP	0.590276	1	False	1	LP	0	1	0	0	0	0	True
(☕‿‿‿)	0	0	0	0	0	0	-3.2958213106388943	-0.8979442194603611	-4.212082043563011	-3.8066336014270976	-2.197222355126343	-0.8979442194603611	0.037038	0.407406	0.014815	0.022223	0.111111	0.407406	LP	0.407406	1	False	2	LP	0	2	0	0	0	0	True
(☕‿☕)	0	0	0	0	0	0	-2.041219224968444	-0.5943040655497229	-4.343759319199949	-4.343759319199949	-3.4274985862758323	-1.3480745443991242	0.12987	0.551947	0.012988	0.012988	0.032468	0.25974	LP	0.551947	1	False	4	LP	0	4	0	0	0	0	True
(☕☁)	0	0	0	0	0	0	-3.3603595539998836	-0.5271650332737742	-4.2766202869239995	-4.2766202869239995	-2.667222373289941	-1.2809355121231756	0.034723	0.590276	0.01389	0.01389	0.069445	0.277777	LP	0.590276	1	False	1	LP	0	1	0	0	0	0	True
(☕✿✿☕)	0	0	0	0	0	0	-2.261760598487332	-0.47000668479322766	-4.969717471233653	-4.969717471233653	-4.2766202869239995	-1.4144665476057976	0.104167	0.624998	0.006945	0.006945	0.01389	0.243055	LP	0.624998	1	False	1	LP	0	1	0	0	0	0	True
(☕・ω・)	0	0	0	0	0	0	-3.4467917147629534	-0.6135971940368439	-4.363052447687069	-4.363052447687069	-3.9576040055511568	-0.9619033981096781	0.031848	0.5414	0.012739	0.012739	0.019109	0.382165	LP	0.5414	1	False	1	LP	0	1	0	0	0	0	True
(☞‿☞)	0	0	0	0	0	0	-1.4074979074271117	-0.6061387173152488	-3.353390913821198	-3.864203204609401	-4.269651646745314	-1.9671115525138096	0.244755	0.545453	0.034966	0.02098	0.013987	0.13986	LP	0.545453	1	False	2	LP	0	1	0	0	0	1	True
(☞ﾟヮﾟ)	0	0	0	0	0	0	-0.5612978998227763	-1.0919253273568428	-4.310753153473002	-5.003850337782656	-5.003850337782656	-2.701355239838943	0.570468	0.33557	0.013423	0.006712	0.006712	0.067114	HP	0.570468	1	False	5	HN-S	0	1	0	2	1	1	False
